millis,arduinoId,temp,temp_dht22,humidity,humidity_dht22,pressure,illuminance,uva,uvb,uvIndex
2049662,1,13.95,12.10,88.57,78.20,102.23,1582.26,242.34,154.43,0.38
2113048,1,14.04,12.10,86.67,74.90,102.23,1583.87,241.46,152.00,0.37
2176536,1,13.93,12.20,86.52,74.30,102.23,1582.26,243.46,155.00,0.38
2239938,1,13.96,12.20,86.18,73.40,102.23,1585.48,244.81,152.93,0.38
2303431,1,14.11,12.30,86.93,74.80,102.24,1585.48,244.71,150.55,0.37
2366810,1,14.30,12.30,86.10,75.50,102.24,1585.48,242.53,143.98,0.36
2430199,1,14.45,12.30,84.51,74.50,102.24,1587.10,244.30,145.62,0.37
2493693,1,14.64,12.30,84.74,73.10,102.24,1583.87,250.03,157.88,0.39
2557049,1,14.54,12.40,84.19,72.40,102.24,1585.48,251.03,160.88,0.39
2620471,1,14.55,12.40,85.39,73.50,102.24,1585.48,249.15,157.45,0.39
2683937,1,14.46,12.40,86.82,75.00,102.24,1583.87,252.15,159.45,0.39
2747458,1,14.50,12.40,86.22,73.50,102.24,1583.87,253.82,160.71,0.39
2810852,1,14.41,12.40,86.52,74.30,102.24,1585.48,253.27,159.02,0.39
2874339,1,14.55,12.40,87.34,74.90,102.24,1585.48,255.27,161.02,0.40
3037368,1,14.66,12.50,85.89,73.20,102.24,1585.48,255.17,158.64,0.39
3100768,1,14.52,12.70,86.38,72.50,102.24,1585.48,259.39,163.59,0.40
3167125,1,14.59,12.70,86.62,73.20,102.24,1585.48,258.84,162.90,0.40
3244627,1,14.66,12.80,86.11,72.40,102.24,1585.48,263.06,168.85,0.41
3313666,1,14.62,12.90,84.83,70.10,102.24,1583.87,263.84,166.90,0.41
3377196,1,14.57,13.00,84.44,69.20,102.24,1587.10,260.41,161.78,0.40
3445653,1,14.43,13.00,86.56,70.30,102.24,1587.10,259.86,162.09,0.40
3511872,1,14.59,13.00,87.17,72.10,102.24,1587.10,262.53,166.35,0.41
3583618,1,14.73,13.00,86.36,70.90,102.24,1600.00,265.11,102.07,0.33
3714996,1,14.93,13.10,83.90,71.40,102.24,1595.16,265.81,149.70,0.39
3778505,1,15.27,13.20,82.72,68.70,102.25,1590.32,266.03,164.45,0.41
3842240,1,15.25,13.30,83.47,70.30,102.25,1593.55,269.79,157.51,0.40
3905902,1,15.14,13.40,82.03,67.60,102.24,1593.55,268.51,149.56,0.39
3972390,1,15.21,13.80,79.81,65.00,102.25,1614.52,266.94,-60.43,0.12
4041494,1,15.89,14.30,76.70,63.30,102.24,1619.35,282.07,-195.62,-0.05
4112451,1,17.36,14.40,74.35,63.50,102.24,1603.23,269.51,82.56,0.30
4179024,1,17.39,14.20,73.88,64.20,102.25,1593.55,274.45,162.36,0.41
4268664,1,16.84,14.10,74.52,64.60,102.24,1588.71,274.02,174.04,0.43
4339799,1,16.27,14.00,77.61,66.90,102.24,1590.32,276.37,175.97,0.43
4410854,1,16.25,14.00,78.64,66.40,102.24,1590.32,276.19,171.40,0.42
4481909,1,16.50,14.00,75.15,63.00,102.24,1590.32,279.04,177.23,0.43
4552964,1,16.82,14.10,74.26,63.50,102.24,1588.71,282.36,183.56,0.44
4624019,1,16.96,14.10,75.51,66.80,102.24,1590.32,280.74,179.09,0.44
4695074,1,17.25,14.00,75.06,67.20,102.24,1587.10,282.71,182.49,0.44
4766130,1,17.27,14.00,72.78,64.10,102.24,1588.71,285.81,187.87,0.45
4837185,1,17.16,14.10,73.23,65.60,102.24,1588.71,288.91,190.25,0.45
4908240,1,17.16,14.20,70.25,61.30,102.24,1588.71,287.36,189.56,0.46
4979296,1,17.57,14.20,69.77,61.90,102.24,1588.71,290.03,190.82,0.46
5050351,1,18.04,14.20,69.67,62.70,102.24,1588.71,291.48,192.13,0.46
5121406,1,18.29,14.20,71.98,69.30,102.24,1590.32,291.61,190.11,0.46
5192461,1,18.45,14.20,73.56,69.90,102.24,1591.94,292.33,187.16,0.46
5263517,1,18.32,14.30,73.01,68.80,102.24,1590.32,294.73,192.68,0.46
5334572,1,18.23,14.50,70.62,65.70,102.25,1590.32,296.60,196.70,0.47
5405627,1,18.18,14.50,70.29,64.10,102.25,1590.32,296.05,197.01,0.47
5476683,1,18.00,14.60,69.39,62.10,102.24,1590.32,296.50,196.32,0.47
5547738,1,18.29,14.70,68.28,61.80,102.24,1591.94,295.30,191.56,0.46
5618794,1,18.34,14.70,68.27,61.70,102.25,1591.94,299.85,197.25,0.47
5689849,1,17.95,14.70,67.48,60.00,102.25,1591.94,298.95,198.63,0.48
5760903,1,18.29,14.70,66.06,58.30,102.25,1590.32,304.17,202.58,0.48
5831959,1,18.20,14.80,65.86,60.10,102.25,1591.94,303.62,202.89,0.48
5903013,1,17.98,14.70,66.50,59.60,102.25,1590.32,305.29,204.15,0.49
5974069,1,18.18,14.80,64.76,58.00,102.25,1591.94,306.07,204.20,0.49
6045124,1,18.34,14.80,64.55,57.50,102.25,1590.32,313.83,214.06,0.51
6116179,1,18.62,14.80,63.79,58.30,102.25,1591.94,308.52,205.51,0.49
6187234,1,18.71,14.80,63.21,57.90,102.25,1590.32,308.97,205.82,0.49
6258290,1,18.34,14.90,63.73,57.90,102.25,1590.32,312.42,208.13,0.50
6329345,1,18.30,15.00,63.93,57.60,102.25,1591.94,313.87,209.44,0.50
6400400,1,18.36,15.10,62.89,56.60,102.26,1593.55,314.47,206.92,0.50
6471455,1,18.45,15.10,62.87,56.50,102.25,1593.55,314.44,210.32,0.50
6542510,1,18.62,15.10,62.17,55.60,102.26,1591.94,315.44,210.32,0.50
6613565,1,18.61,15.20,61.98,55.90,102.26,1593.55,315.01,209.20,0.50
6684621,1,18.71,15.20,62.33,56.80,102.26,1591.94,318.46,213.51,0.51
6755676,1,18.71,15.20,61.23,55.20,102.26,1593.55,322.46,216.51,0.52
6826732,1,18.71,15.30,61.86,56.70,102.26,1593.55,324.16,214.37,0.51
6897787,1,18.82,15.40,61.34,55.60,102.26,1595.16,324.06,210.99,0.51
6968843,1,19.05,15.40,62.96,59.00,102.26,1595.16,323.73,211.25,0.51
7039898,1,19.32,15.40,64.81,61.50,102.26,1595.16,325.86,210.23,0.51
7110955,1,19.20,15.60,62.46,57.00,102.26,1596.77,328.94,203.62,0.50
7182010,1,19.23,15.60,60.56,54.60,102.26,1595.16,327.33,207.73,0.51
7253065,1,19.48,15.60,61.73,57.60,102.26,1595.16,327.08,212.18,0.51
7324120,1,19.66,15.50,61.74,58.30,102.26,1591.94,329.37,220.91,0.53
7395176,1,19.46,15.60,59.86,54.20,102.26,1593.55,330.15,222.96,0.53
7466231,1,19.57,15.60,59.16,54.30,102.26,1591.94,331.60,222.27,0.53
7537287,1,19.23,15.70,57.64,52.30,102.26,1595.16,332.07,218.77,0.53
7608342,1,19.54,15.90,60.41,56.10,102.26,1595.16,332.90,214.61,0.52
7679397,1,19.64,16.20,59.38,55.00,102.26,1596.77,332.68,213.66,0.52
7750453,1,19.98,16.50,60.31,55.40,102.26,1595.16,333.87,220.01,0.53
7821508,1,19.80,16.80,59.22,53.40,102.26,1595.16,335.44,219.89,0.53
7892564,1,20.04,16.90,58.32,52.60,102.26,1596.77,331.92,213.80,0.52
7963619,1,19.91,16.80,57.93,52.20,102.26,1595.16,339.54,225.27,0.54
8034674,1,19.70,16.60,58.60,53.00,102.26,1595.16,338.76,224.22,0.54
8105730,1,19.50,16.50,58.60,52.20,102.26,1596.77,341.21,227.53,0.54
8176785,1,19.71,16.40,58.94,53.40,102.26,1595.16,341.66,226.84,0.54
8247841,1,19.66,16.30,57.54,52.00,102.26,1595.16,341.46,224.08,0.54
8318896,1,19.55,16.20,58.28,53.40,102.26,1595.16,342.00,226.36,0.54
8389952,1,19.79,16.10,57.76,53.70,102.26,1595.16,345.10,231.74,0.55
8461007,1,19.68,16.10,56.82,52.20,102.26,1595.16,345.77,231.00,0.55
8532062,1,19.93,16.10,57.58,53.80,102.26,1595.16,347.22,231.31,0.55
8603118,1,19.84,16.10,57.84,54.10,102.26,1595.16,350.55,236.05,0.56
8674173,1,19.71,16.20,57.76,53.20,102.26,1596.77,351.00,234.36,0.56
8745229,1,19.61,16.20,56.98,52.50,102.26,1596.77,351.79,234.19,0.56
8816284,1,19.73,16.30,57.34,53.40,102.26,1595.16,351.57,233.24,0.56
8887340,1,19.82,16.30,57.27,53.00,102.26,1595.16,352.69,233.81,0.56
8958395,1,19.87,16.40,56.70,52.50,102.26,1596.77,356.69,238.81,0.57
9029451,1,20.20,16.40,58.97,55.00,102.26,1595.16,354.26,233.69,0.56
9100506,1,20.14,16.60,58.31,54.40,102.26,1596.77,355.16,234.31,0.56
9171562,1,19.80,16.50,57.23,52.80,102.26,1596.77,357.71,237.00,0.57
9242618,1,19.46,16.50,55.92,49.80,102.26,1596.77,358.83,236.57,0.57
9313673,1,19.36,16.40,54.63,49.10,102.26,1596.77,359.28,238.88,0.57
9384729,1,19.34,16.30,55.61,50.80,102.27,1596.77,361.28,239.88,0.57
9455804,1,19.37,16.30,55.23,50.10,102.26,1596.77,362.73,241.19,0.58
9526879,1,19.11,16.50,58.63,54.20,102.26,1596.77,360.85,236.76,0.57
9597955,1,19.54,16.50,55.14,48.70,102.26,1596.77,363.85,240.76,0.58
9669029,1,19.79,16.50,53.63,49.20,102.26,1596.77,365.52,242.02,0.58
9740105,1,19.64,16.50,54.40,50.60,102.26,1598.39,364.75,240.38,0.58
9811180,1,19.93,16.50,54.88,50.60,102.26,1598.39,365.87,239.95,0.58
9882255,1,19.89,16.50,56.69,53.90,102.26,1596.77,365.99,239.52,0.58
9953331,1,19.93,16.60,55.98,51.40,102.26,1600.00,367.44,240.83,0.58
10024417,1,19.89,16.60,54.83,50.80,102.25,1598.39,369.24,239.07,0.58
10095503,1,19.86,16.60,53.87,49.60,102.25,1598.39,369.14,237.69,0.58
10166588,1,19.62,16.60,54.47,49.90,102.26,1598.39,372.03,240.90,0.58
10237674,1,20.00,16.70,53.87,50.00,102.26,1600.00,372.71,239.57,0.58
10308789,1,19.95,16.70,55.05,51.60,102.26,1598.39,376.16,241.88,0.59
10379904,1,19.87,16.70,54.51,50.40,102.26,1596.77,375.73,241.50,0.59
10451020,1,20.25,16.70,54.03,50.70,102.26,1598.39,372.97,233.90,0.58
10522134,1,20.16,16.80,53.98,51.70,102.26,1598.39,381.51,243.81,0.59
10593250,1,20.43,16.80,54.50,51.70,102.25,1598.39,384.08,245.69,0.60
10664375,1,20.84,16.80,53.38,50.90,102.25,1600.00,390.63,253.38,0.61
10735500,1,20.45,16.90,52.88,50.00,102.25,1600.00,393.20,255.26,0.62
10806625,1,20.71,16.90,51.91,49.30,102.26,1601.61,397.55,255.19,0.62
10877749,1,20.82,17.00,50.43,48.50,102.25,1601.61,401.90,256.12,0.63
10948864,1,20.37,17.10,50.24,47.40,102.26,1601.61,403.80,256.74,0.63
11019979,1,20.04,17.10,49.97,46.00,102.26,1601.61,398.13,252.48,0.62
11091094,1,19.89,17.00,50.44,46.30,102.26,1601.61,393.92,249.31,0.61
11162220,1,20.14,17.00,50.40,47.20,102.26,1601.61,396.29,246.43,0.61
11233337,1,19.98,17.10,50.41,47.20,102.26,1600.00,426.76,293.68,0.69
11304452,1,19.82,17.30,51.84,45.80,102.25,1593.55,514.03,421.61,0.92
11375567,1,19.77,17.00,54.73,45.70,102.25,1595.16,527.04,434.02,0.95
11446682,1,19.75,16.80,55.82,48.20,102.26,1596.77,533.75,418.23,0.93
11517798,1,19.79,16.70,56.37,49.00,102.25,1604.84,403.20,227.49,0.59
11588913,1,20.18,16.90,49.41,47.00,102.26,1608.06,399.19,212.91,0.57
11660028,1,20.64,17.10,47.98,47.10,102.25,1608.06,399.21,210.10,0.56
11731153,1,21.12,17.30,47.45,47.00,102.25,1603.23,476.69,327.68,0.77
11802268,1,20.87,17.30,49.63,46.50,102.26,1604.84,393.17,221.26,0.57
11863721,1,20.77,17.70,46.13,46.30,102.26,1601.61,491.28,349.07,0.81
11924752,1,21.00,17.90,50.77,46.40,102.26,1603.23,455.50,301.01,0.72
11985782,1,20.84,17.70,50.76,47.60,102.26,1608.06,403.65,220.00,0.58
12046812,1,20.95,17.80,46.46,45.90,102.26,1614.52,423.31,176.63,0.54
12107842,1,20.93,17.80,42.64,45.70,102.26,1614.52,424.21,164.08,0.52
12168875,1,21.45,18.10,42.87,46.40,102.26,1624.19,412.21,-52.04,0.23
12229905,1,22.93,18.70,19.27,46.00,102.26,1627.42,512.78,-124.85,0.21
12290935,1,24.48,19.10,13.82,43.50,102.27,1616.13,403.32,120.47,0.45
12351966,1,24.36,19.00,36.96,43.10,102.26,1608.06,402.90,206.75,0.56
12412996,1,22.82,18.80,41.11,42.90,102.26,1603.23,402.17,234.63,0.60
12474027,1,22.27,18.60,43.94,43.10,102.26,1604.84,405.54,235.75,0.60
12535057,1,21.89,18.60,41.14,43.30,102.26,1609.68,418.47,219.63,0.59
12596090,1,21.93,18.50,42.75,44.80,102.26,1608.06,440.54,241.41,0.63
12657120,1,22.11,18.60,44.04,43.20,102.25,1609.68,462.93,248.35,0.66
12718151,1,21.95,18.60,42.87,42.30,102.25,1608.06,477.30,269.44,0.70
12779181,1,22.02,18.50,42.63,42.00,102.26,1608.06,462.27,244.04,0.65
12840210,1,22.30,18.60,41.56,42.10,102.25,1608.06,430.55,211.56,0.59
12901241,1,22.18,18.70,41.42,42.40,102.25,1611.29,448.04,216.77,0.61
12962271,1,22.29,18.70,41.35,42.10,102.25,1604.84,553.18,398.64,0.92
13023304,1,22.23,18.70,48.43,42.20,102.25,1603.23,547.24,410.01,0.93
13084334,1,21.48,18.50,49.53,43.10,102.26,1603.23,563.94,416.87,0.95
13145365,1,20.79,18.10,50.50,44.00,102.25,1606.45,576.28,410.85,0.95
13206395,1,20.75,17.90,51.46,44.80,102.26,1609.68,618.18,422.93,1.00
13267426,1,21.37,17.90,51.78,45.90,102.25,1616.13,603.18,289.47,0.82
13328456,1,21.57,17.90,45.87,47.10,102.27,1627.42,589.22,-241.56,0.12
13389487,1,23.21,19.20,15.96,44.70,102.27,1632.26,780.11,-547.08,-0.14
13450517,1,27.29,21.50,-0.37,42.10,102.28,1633.87,857.35,-753.35,-0.35
13511550,1,30.52,23.50,-0.01,37.20,102.28,1633.87,851.47,-846.72,-0.47
13572581,1,31.93,24.60,8.85,34.20,102.28,1633.87,875.56,-888.35,-0.51
13633611,1,33.41,25.20,17.14,32.60,102.28,1633.87,893.28,-922.30,-0.55
13694641,1,33.84,25.60,20.57,30.10,102.28,1632.26,895.17,-919.75,-0.54
13755672,1,35.29,26.30,23.59,31.90,102.28,1635.48,936.25,-976.70,-0.58
13816702,1,36.71,27.50,23.00,31.50,102.28,1635.48,962.42,-1020.71,-0.62
13877732,1,37.27,28.40,21.43,28.30,102.28,1632.26,999.02,-1029.43,-0.60
13938765,1,38.04,29.00,20.56,27.70,102.28,1635.48,1054.06,-1025.05,-0.56
13999796,1,38.59,29.60,19.33,26.70,102.28,1635.48,1125.59,-978.81,-0.45
14060826,1,39.75,30.30,18.51,26.50,102.28,1635.48,1201.42,-931.23,-0.33
14121862,1,39.36,30.50,17.73,25.70,102.28,1635.48,1281.51,-851.52,-0.17
14182892,1,40.79,31.00,17.31,26.10,102.28,1633.87,1341.70,-792.17,-0.05
14243922,1,40.68,31.10,16.14,25.00,102.27,1633.87,1395.50,-744.93,0.05
14304953,1,40.73,31.50,16.63,26.50,102.27,1633.87,1447.96,-715.84,0.13
14365986,1,39.80,31.90,15.84,24.10,102.27,1633.87,1523.12,-661.52,0.26
14427016,1,40.88,31.70,15.50,24.90,102.27,1635.48,1512.65,-577.54,0.36
14488046,1,41.39,31.90,16.63,25.80,102.27,1635.48,1627.73,-598.89,0.41
14549076,1,41.52,32.40,14.48,24.50,102.28,1635.48,1690.05,-569.73,0.50
14610106,1,41.63,32.50,13.32,24.60,102.28,1635.48,1745.62,-549.39,0.56
14671137,1,42.50,32.90,11.41,24.10,102.27,1633.87,1759.86,-577.90,0.54
14732167,1,43.84,33.60,9.26,23.90,102.27,1637.10,1765.68,-622.12,0.48
14793201,1,44.18,34.20,7.69,23.50,102.27,1635.48,1723.27,-662.16,0.40
14854231,1,43.05,33.60,7.63,23.10,102.27,1635.48,1712.45,-681.93,0.37
14915262,1,44.20,34.00,5.67,23.20,102.26,1633.87,1735.73,-677.06,0.39
14976292,1,43.50,34.00,5.15,24.10,102.26,1635.48,1706.05,-736.81,0.29
15037322,1,40.61,33.00,6.74,24.20,102.26,1627.42,1041.39,145.82,0.95
15098353,1,41.32,33.40,16.55,23.30,102.26,1616.13,795.62,386.30,1.08
15159383,1,36.86,31.20,22.34,24.20,102.26,1633.87,1361.36,-519.28,0.32
15220416,1,35.95,30.50,15.77,25.80,102.26,1633.87,1462.74,-700.83,0.16
15281446,1,37.68,30.60,10.68,25.90,102.26,1633.87,1517.12,-656.10,0.26
15342476,1,38.32,31.00,7.35,25.90,102.26,1635.48,1531.58,-608.84,0.33
15403506,1,39.23,31.20,4.45,24.30,102.26,1635.48,1555.57,-561.51,0.41
15464537,1,40.84,31.70,3.83,25.90,102.26,1632.26,1570.80,-544.78,0.44
15525567,1,42.11,32.40,1.80,25.20,102.26,1633.87,1590.67,-548.56,0.45
15586597,1,43.29,33.60,-0.82,24.00,102.26,1633.87,1611.79,-543.99,0.47
15647630,1,44.14,33.90,-3.16,23.60,102.26,1635.48,1634.47,-559.32,0.47
15708660,1,43.29,34.20,-4.86,22.90,102.26,1635.48,1668.50,-568.35,0.48
15769690,1,44.39,34.40,-6.13,23.30,102.26,1635.48,1654.78,-599.40,0.43
15830721,1,43.00,34.50,-8.23,22.30,102.25,1635.48,1686.47,-613.95,0.44
15891751,1,42.80,34.70,-8.98,23.20,102.26,1635.48,1682.19,-642.10,0.40
15952781,1,41.75,34.40,-10.85,23.50,102.26,1635.48,1767.95,-650.04,0.45
16013812,1,42.70,34.70,-12.94,22.90,102.25,1635.48,1816.66,-658.86,0.47
16074844,1,45.21,35.60,-14.51,24.00,102.25,1633.87,1850.06,-690.97,0.46
16135875,1,45.18,35.80,-18.44,23.20,102.25,1635.48,1919.67,-719.71,0.47
16196905,1,46.13,36.20,-22.69,23.40,102.24,1633.87,1958.00,-676.80,0.55
16257936,1,46.39,36.60,-28.70,23.10,102.25,1633.87,1981.15,-637.09,0.62
16318966,1,46.11,36.20,-35.95,23.70,102.25,1633.87,1990.38,-627.36,0.64
16379997,1,44.98,36.00,-47.14,22.70,102.25,1633.87,2032.19,-617.88,0.68
16441027,1,44.38,35.80,-56.28,22.80,102.25,1635.48,2094.27,-593.29,0.76
16502060,1,46.13,36.20,-58.62,23.70,102.24,1635.48,2071.21,-602.86,0.73
16563090,1,46.48,36.60,-59.86,21.60,102.25,1633.87,2047.09,-627.80,0.68
16624121,1,46.38,36.30,-59.78,22.30,102.24,1635.48,2018.78,-662.09,0.62
16685151,1,45.50,36.50,-59.57,22.40,102.24,1635.48,1989.52,-685.42,0.57
16746181,1,46.14,36.20,-59.21,22.30,102.24,1633.87,1940.40,-732.36,0.47
16807212,1,45.66,36.40,-59.34,21.80,102.24,1633.87,1946.46,-716.36,0.49
16868242,1,46.55,36.60,-59.48,21.10,102.23,1633.87,1913.68,-728.35,0.45
16929275,1,45.77,37.00,-59.21,21.30,102.24,1635.48,1946.35,-722.74,0.49
16990305,1,46.18,36.90,-59.41,21.50,102.24,1635.48,1832.13,-705.72,0.42
17051336,1,45.18,36.70,-59.06,21.20,102.24,1635.48,1884.17,-629.76,0.56
17112366,1,44.46,35.80,-58.73,22.30,102.23,1635.48,1856.42,-564.78,0.62
17173396,1,43.52,35.30,-58.74,21.60,102.23,1637.10,1919.80,-444.25,0.83
17234426,1,44.16,35.10,-58.76,22.80,102.23,1635.48,1925.97,-381.26,0.91
17295456,1,41.96,34.90,-58.51,23.60,102.23,1633.87,1913.13,-320.63,0.98
17356489,1,43.23,35.40,-59.35,22.50,102.23,1633.87,1881.20,-219.14,1.09
17417520,1,42.27,34.60,-58.70,22.00,102.22,1619.35,998.59,483.91,1.36
17478551,1,39.07,32.90,12.57,23.20,102.25,1635.48,1810.26,-183.78,1.08
17539581,1,41.38,33.60,-58.76,23.20,102.22,1614.52,785.48,485.50,1.20
17600612,1,39.45,32.80,17.32,22.60,102.24,1633.87,1806.03,-66.00,1.23
17661642,1,40.46,33.60,-58.04,25.10,102.22,1635.48,1810.54,-15.63,1.30
17722672,1,39.93,33.50,-58.34,23.30,102.22,1633.87,1859.53,27.85,1.39
17783703,1,41.30,33.90,-58.05,24.00,102.21,1633.87,1861.17,19.03,1.38
17844736,1,40.93,33.30,-58.91,22.40,102.21,1635.48,1859.68,14.34,1.38
17905766,1,43.43,34.00,-58.75,23.20,102.22,1635.48,1865.04,-19.69,1.34
17966796,1,43.79,35.20,-59.14,23.70,102.21,1635.48,1851.71,-72.80,1.26
18027827,1,41.66,34.10,-59.70,21.60,102.21,1633.87,1893.64,-78.58,1.28
18088857,1,40.75,33.10,-59.79,22.00,102.21,1633.87,1987.34,-31.72,1.41
18149888,1,41.66,33.50,-59.93,22.10,102.21,1635.48,2046.03,7.73,1.50
18210918,1,42.96,34.40,-60.34,22.70,102.20,1635.48,2073.14,54.89,1.59
18271951,1,43.59,34.80,-60.89,22.20,102.20,1633.87,2098.41,100.26,1.66
18332981,1,43.55,34.50,-61.14,22.60,102.20,1635.48,2092.13,135.42,1.70
18394012,1,46.13,35.80,-61.70,23.90,102.20,1635.48,2079.58,144.30,1.71
18455042,1,47.04,37.40,-62.50,22.10,102.19,1632.26,2051.14,96.37,1.62
18516073,1,46.77,37.30,-63.54,21.30,102.19,1630.65,1986.77,78.70,1.55
18577103,1,46.11,37.30,-63.11,21.50,102.19,1627.42,1972.80,45.76,1.50
18638134,1,44.45,36.90,-62.89,23.20,102.19,1620.97,1227.08,567.06,1.63
18699167,1,41.50,35.40,-6.77,21.70,102.23,1625.81,1849.37,168.86,1.57
18760197,1,42.09,35.10,-58.80,22.30,102.20,1624.19,1825.58,280.57,1.70
18821227,1,43.59,35.20,-54.61,23.10,102.20,1622.58,1603.95,365.59,1.65
18882257,1,41.55,34.50,-40.75,21.50,102.21,1624.19,1723.17,105.38,1.40
18943287,1,39.86,33.70,-57.13,22.60,102.20,1624.19,1864.05,87.05,1.47
19004317,1,41.54,33.90,-60.22,22.90,102.20,1625.81,1923.04,115.45,1.55
19065348,1,41.23,33.70,-60.85,22.90,102.20,1630.65,1903.33,157.78,1.59
19126381,1,43.25,34.30,-60.22,23.40,102.19,1633.87,1881.84,190.52,1.62
19187411,1,43.25,34.90,-60.38,22.10,102.19,1633.87,1893.10,238.91,1.69
19248442,1,43.05,34.80,-60.32,21.90,102.20,1633.87,1942.92,297.60,1.80
19309472,1,41.96,34.20,-60.42,22.40,102.20,1635.48,1934.63,315.04,1.82
19370502,1,42.36,34.10,-60.64,21.90,102.20,1635.48,1958.29,342.89,1.87
19431533,1,43.52,34.90,-60.64,22.70,102.20,1633.87,1978.29,313.87,1.85
19492563,1,38.80,33.90,-59.65,25.10,102.20,1633.87,1968.82,295.74,1.82
19553595,1,38.27,33.00,-59.73,24.20,102.20,1635.48,1968.48,282.59,1.80
19614625,1,36.75,32.60,-59.16,25.40,102.19,1633.87,2022.79,313.97,1.90
19675656,1,38.07,32.70,-59.06,24.30,102.19,1635.48,2123.65,428.60,2.11
19736686,1,40.11,33.30,-60.19,22.50,102.19,1635.48,2125.87,454.29,2.14
19797717,1,41.55,34.10,-60.47,23.10,102.18,1635.48,2084.19,448.47,2.10
19858747,1,42.91,34.90,-60.41,23.70,102.17,1633.87,2076.44,411.28,2.05
19919778,1,41.61,34.50,-60.98,22.70,102.18,1635.48,2072.36,399.26,2.03
19980811,1,42.32,34.50,-60.83,22.80,102.18,1633.87,2078.72,388.60,2.02
20041841,1,43.95,35.40,-60.84,22.70,102.18,1633.87,2012.92,343.84,1.92
20102871,1,45.27,36.50,-61.12,22.50,102.18,1633.87,1995.88,307.66,1.86
20163902,1,44.29,36.50,-61.57,21.10,102.17,1637.10,1935.11,258.93,1.75
20224932,1,44.25,36.70,-60.66,23.50,102.17,1633.87,1983.82,264.20,1.79
20285963,1,43.93,36.40,-61.33,21.20,102.17,1633.87,2003.48,279.05,1.83
20346993,1,43.61,35.80,-61.38,21.50,102.18,1633.87,2060.43,289.46,1.88
20408026,1,44.98,36.60,-61.55,22.40,102.17,1633.87,2101.83,320.98,1.95
20469057,1,46.05,37.00,-61.60,23.40,102.17,1633.87,1980.35,398.22,1.89
20530087,1,44.52,36.80,-59.10,20.90,102.18,1627.42,1248.21,555.41,1.63
20591117,1,40.63,34.90,-9.23,22.30,102.21,1637.10,2272.61,408.24,2.19
