millis,arduinoId,temp,temp_dht22,humidity,humidity_dht22,pressure,uva,uvb,uvIndex
22118542,2,38.10,31.30,-31.26,27.10,101.49,2584.85,1884.53,4.33
22179574,2,37.46,30.80,-49.46,28.20,101.47,2569.79,1889.37,4.32
22240604,2,37.66,31.10,-28.29,27.00,101.49,2550.29,1870.61,4.29
22301633,2,36.99,30.50,-35.00,26.80,101.48,2624.46,1918.54,4.40
22362663,2,38.28,31.20,-39.41,27.20,101.47,2563.41,1883.47,4.31
22423693,2,37.43,30.80,-23.91,29.10,101.50,2628.52,1919.60,4.41
22484723,2,38.06,30.90,-33.97,27.60,101.49,2673.32,1959.47,4.49
22545754,2,37.26,31.00,-32.43,27.40,101.49,2715.71,1970.89,4.54
22606784,2,38.08,30.90,-47.90,27.40,101.49,2661.85,1928.68,4.44
22667816,2,38.08,30.80,-42.06,28.90,101.49,2535.28,1840.74,4.24
22728846,2,38.48,31.30,-38.16,29.60,101.51,2442.23,1791.56,4.11
22789876,2,32.22,28.90,-13.96,26.70,101.50,2324.46,1711.43,3.92
22850907,2,32.84,28.60,-9.90,29.10,101.50,1910.95,1308.80,3.09
22911938,2,34.66,29.30,-54.72,29.30,101.52,1394.15,807.36,2.06
22972968,2,36.66,30.50,-66.91,28.10,101.47,1283.42,716.44,1.87
23033998,2,39.21,31.80,-66.25,29.20,101.44,1147.48,573.32,1.58
23095028,2,39.58,32.40,-65.23,27.70,101.42,1232.91,645.30,1.74
23156061,2,38.01,31.70,-62.55,27.40,101.44,1295.98,591.90,1.71
23217091,2,39.78,33.10,-64.59,27.80,101.43,1689.96,669.71,2.10
23278121,2,40.09,33.20,-65.67,26.60,101.43,2544.86,1175.21,3.39
23339151,2,42.29,34.50,-67.22,29.30,101.43,2067.05,1440.44,3.38
23400181,2,38.72,33.50,-15.47,24.30,101.49,1971.80,1406.35,3.26
23461211,2,37.17,31.80,-2.25,27.10,101.50,2193.22,1579.35,3.65
23522242,2,33.55,30.10,-11.00,26.00,101.50,2191.86,1587.18,3.66
23583272,2,33.49,29.60,-13.21,27.10,101.50,4865.22,3729.59,8.39
23644304,2,36.79,30.70,-69.47,29.30,101.43,1541.97,1140.27,2.60
23705334,2,37.50,31.10,-2.32,26.70,101.52,1196.55,890.04,2.03
23766365,2,33.29,29.00,5.60,26.90,101.52,935.20,708.42,1.60
23827396,2,32.16,28.30,12.34,29.00,101.52,714.54,554.88,1.24
23888426,2,30.47,27.50,17.05,28.70,101.52,548.65,423.81,0.95
23949456,2,27.57,25.70,21.82,30.60,101.53,458.63,355.59,0.80
24010486,2,27.43,25.00,24.92,31.50,101.53,413.70,313.17,0.71
24071517,2,27.35,24.60,27.22,35.20,101.53,421.64,317.60,0.72
24132549,2,27.15,24.20,28.48,36.10,101.53,463.54,343.85,0.78
24193579,2,27.10,23.70,28.55,36.70,101.53,505.15,371.74,0.85
24254610,2,26.55,23.40,28.46,37.80,101.53,544.14,395.16,0.91
24315640,2,26.43,23.00,30.20,40.50,101.53,640.41,462.73,1.07
24376670,2,26.19,22.70,27.15,37.50,101.53,799.23,577.82,1.33
24437700,2,26.37,22.50,25.21,40.00,101.52,997.56,722.05,1.66
24498730,2,25.88,22.30,21.19,37.50,101.53,1230.23,885.80,2.05
24559759,2,26.70,22.20,19.48,41.20,101.52,1478.14,1062.32,2.46
24620792,2,26.77,22.40,15.90,40.40,101.52,1722.51,1231.93,2.85
24681822,2,27.43,22.30,11.64,40.60,101.52,1978.17,1426.67,3.29
24742853,2,28.06,22.80,3.60,38.30,101.51,2133.49,1536.29,3.55
24803883,2,28.63,23.10,0.18,38.90,101.52,2268.88,1630.89,3.77
24864913,2,29.21,23.50,-1.99,37.70,101.52,2268.53,1640.90,3.78
24925943,2,30.51,24.10,-2.57,40.50,101.52,2284.88,1653.26,3.81
24986973,2,30.78,24.70,-3.44,35.60,101.51,2263.12,1637.83,3.78
25048002,2,30.10,24.50,-1.96,36.00,101.51,2170.38,1578.13,3.63
25109035,2,30.41,24.70,0.19,36.60,101.51,2155.76,1570.83,3.61
25170065,2,30.14,24.60,-0.06,37.00,101.51,2488.43,1823.47,4.18
25231095,2,31.47,25.10,-7.45,39.30,101.50,2648.55,1945.30,4.45
25292125,2,32.11,25.70,-16.86,35.20,101.50,2083.74,1537.12,3.51
25353155,2,34.31,26.80,-2.53,37.10,101.52,2124.74,1556.78,3.57
25414185,2,31.38,26.20,-4.81,31.20,101.52,1879.79,1379.05,3.16
25475216,2,29.76,25.30,1.81,30.90,101.52,1775.47,1302.26,2.98
25536246,2,29.87,25.00,5.34,33.80,101.53,1592.91,1167.50,2.68
25597279,2,29.08,24.60,9.00,34.80,101.53,1428.98,1051.82,2.41
25658309,2,28.52,24.30,11.32,33.80,101.53,1337.72,981.86,2.25
25719339,2,27.59,23.90,12.21,33.70,101.53,1336.63,972.89,2.24
25780369,2,26.79,23.20,12.40,34.30,101.53,1450.87,1063.49,2.44
25841399,2,27.46,23.10,12.10,38.60,101.54,1593.48,1170.41,2.68
25902429,2,26.50,22.80,8.72,36.90,101.53,1677.96,1235.35,2.83
25963459,2,27.37,22.80,6.56,38.30,101.53,1707.27,1255.10,2.87
26024490,2,26.26,22.50,6.49,38.40,101.53,1876.48,1385.70,3.17
26085522,2,27.04,22.60,2.40,38.60,101.53,1956.62,1439.52,3.29
26146552,2,27.10,22.80,2.21,37.70,101.53,2052.09,1501.85,3.44
26207582,2,27.54,22.90,0.81,36.80,101.53,2513.29,1846.05,4.23
26268612,2,26.95,22.80,-12.39,36.70,101.53,4111.95,2995.17,6.88
26329642,2,30.27,24.70,-65.03,37.90,101.53,2345.66,1736.91,3.96
26390673,2,31.42,25.40,-9.31,36.70,101.53,2065.32,1525.27,3.48
26451703,2,30.47,25.00,-1.36,36.20,101.53,1729.65,1277.86,2.92
26512733,2,29.03,24.50,11.16,35.60,101.54,1618.31,1177.91,2.71
26573766,2,28.16,24.10,15.92,36.90,101.55,1621.62,1165.26,2.69
26634796,2,26.55,23.30,17.07,36.00,101.54,1700.39,1227.36,2.83
26695826,2,26.30,22.80,17.36,38.10,101.55,1801.23,1313.84,3.02
26756856,2,26.41,22.60,13.27,38.40,101.53,1826.79,1347.14,3.08
26817887,2,27.65,23.10,11.44,37.90,101.54,1957.40,1447.66,3.31
26878917,2,27.90,23.40,6.23,38.50,101.53,2773.45,2044.75,4.67
26939948,2,28.61,23.80,-29.25,37.20,101.50,1884.98,1392.09,3.18
27000978,2,28.52,23.60,8.16,39.20,101.53,2366.36,1737.89,3.96
27062010,2,28.92,23.90,-9.05,37.40,101.52,3959.24,2990.70,6.77
27123041,2,32.98,25.90,-66.22,38.80,101.44,2013.39,1476.37,3.38
27184070,2,32.20,25.60,3.24,36.20,101.53,1744.76,1246.57,2.89
27245100,2,28.81,24.30,11.47,33.30,101.54,3480.64,2616.30,5.93
27306131,2,31.91,26.10,-62.08,37.90,101.45,3377.89,2549.48,5.77
27367161,2,33.58,27.10,-62.68,32.40,101.45,3372.24,2540.21,5.75
27428191,2,35.48,28.40,-63.64,29.90,101.45,3383.66,2548.29,5.77
27489221,2,37.74,29.90,-64.18,29.80,101.45,3406.46,2550.36,5.79
27550253,2,37.86,30.60,-65.37,27.90,101.45,3436.93,2546.32,5.81
27611283,2,36.72,30.80,-66.07,27.20,101.44,3476.09,2549.64,5.84
27672313,2,38.25,31.60,-65.78,29.40,101.45,2840.18,2074.41,4.76
27733343,2,40.05,32.50,-44.80,28.60,101.48,3685.86,2668.48,6.15
27794373,2,38.32,31.90,-69.29,26.10,101.43,3227.88,2340.56,5.39
27855404,2,38.30,31.40,-60.25,27.80,101.47,2359.13,1708.13,3.94
27916434,2,38.32,31.60,-19.01,29.70,101.52,2537.25,1847.79,4.25
27977464,2,36.08,30.50,-24.92,27.30,101.50,3461.75,2503.38,5.77
28038496,2,36.32,30.30,-62.05,28.80,101.45,3796.28,2728.73,6.31
28099526,2,39.72,32.60,-67.18,28.70,101.43,3621.70,2587.18,6.00
28160556,2,40.76,33.50,-63.08,27.50,101.44,3459.79,2485.92,5.75
28221586,2,40.49,33.70,-60.36,26.40,101.44,3380.68,2439.56,5.63
28282616,2,38.97,33.50,-58.21,25.30,101.44,3372.43,2453.21,5.64
28343645,2,38.34,32.60,-53.02,27.60,101.44,3424.92,2523.10,5.77
28404675,2,38.57,32.80,-50.60,25.10,101.44,3516.58,2613.35,5.95
28465706,2,38.68,33.00,-35.61,24.70,101.43,3563.03,2665.80,6.06
28526739,2,39.81,33.30,-12.67,25.20,101.43,3627.13,2744.35,6.20
28587769,2,41.32,34.30,-1.74,26.40,101.43,2644.10,1968.44,4.48
28648799,2,39.74,33.60,-3.38,24.40,101.49,1969.31,1441.95,3.31
28709829,2,38.52,32.90,-0.35,23.90,101.53,2552.03,1899.32,4.32
28770859,2,37.44,32.20,-2.03,26.40,101.50,2122.92,1558.81,3.57
28831889,2,36.73,31.30,0.71,25.00,101.52,3352.57,2420.83,5.59
28892919,2,35.53,30.90,-0.15,26.50,101.45,2952.83,2125.76,4.91
28953949,2,37.52,31.90,2.83,26.80,101.48,2504.89,1866.73,4.25
29014981,2,39.99,33.10,1.86,27.30,101.51,3838.12,2928.64,6.60
29076011,2,39.70,33.20,-6.03,26.60,101.44,1595.98,1176.08,2.69
29137041,2,37.23,31.90,1.47,24.50,101.54,2219.00,1669.14,3.78
29198072,2,34.80,30.50,1.83,25.90,101.52,1595.40,1167.27,2.68
29259102,2,33.07,29.20,3.52,26.90,101.53,1540.31,1128.42,2.59
29320132,2,32.64,28.60,7.03,27.30,101.55,1579.17,1161.63,2.66
29381162,2,33.38,28.70,7.53,28.20,101.54,1518.59,1120.74,2.56
29442192,2,31.38,27.60,8.89,28.50,101.55,1446.71,1020.67,2.38
29503224,2,31.45,27.40,12.00,30.90,101.51,2119.73,1579.71,3.59
29564254,2,30.38,26.80,14.12,29.20,101.49,2500.08,1918.62,4.31
29625284,2,32.29,27.70,14.73,28.70,101.49,3181.71,2529.67,5.60
29686315,2,34.31,29.10,8.36,29.10,101.44,1472.32,1082.35,2.48
29747344,2,31.58,26.90,19.07,30.30,101.54,2465.61,1914.49,4.28
29808375,2,30.69,26.60,8.28,30.00,101.49,1277.15,919.47,2.12
29869405,2,29.41,25.50,20.47,30.60,101.55,1817.43,1381.77,3.12
29930435,2,30.96,26.30,8.58,32.00,101.53,2382.91,1867.02,4.16
29991467,2,32.53,27.70,-24.99,33.70,101.49,2988.70,2358.68,5.24
30052497,2,33.33,28.30,-61.82,30.60,101.45,2202.06,1699.88,3.81
30113527,2,35.37,29.40,-30.34,30.00,101.50,3025.46,2369.17,5.28
30174558,2,34.68,29.60,-63.85,27.80,101.45,2998.44,2341.83,5.22
30235587,2,36.39,30.30,-63.74,28.80,101.46,3025.65,2395.37,5.31
30296617,2,37.63,31.00,-64.27,27.70,101.44,3063.24,2468.01,5.44
30357648,2,38.43,31.60,-64.98,27.20,101.42,3095.41,2538.57,5.55
30418678,2,39.39,32.30,-65.12,28.40,101.40,3151.62,2635.71,5.72
30479710,2,40.69,33.00,-66.58,26.50,101.43,3211.88,2744.21,5.90
30540741,2,42.40,34.30,-68.18,25.70,101.44,3156.74,2691.25,5.79
30601771,2,41.45,33.90,-67.80,25.10,101.44,3160.68,2685.79,5.79
30662802,2,43.11,34.90,-67.50,24.70,101.48,1997.30,1532.02,3.44
30723832,2,43.38,34.90,-14.08,25.60,101.55,2188.60,1718.96,3.83
30784862,2,39.70,33.30,-29.82,24.30,101.55,1899.54,1482.07,3.31
30845892,2,37.97,32.30,-14.92,24.90,101.55,1914.53,1499.26,3.34
30906922,2,38.14,31.90,-17.95,26.10,101.55,2080.69,1645.24,3.65
30967955,2,35.55,31.00,-26.72,26.80,101.55,1756.86,1369.66,3.06
31028985,2,33.15,29.40,-7.25,26.80,101.55,1594.33,1212.56,2.74
31090015,2,31.38,28.20,2.48,28.10,101.55,1335.25,992.85,2.26
31151045,2,30.76,27.00,13.50,29.00,101.56,1439.97,1087.19,2.46
31212075,2,28.68,25.90,9.71,27.90,101.55,3032.47,2360.71,5.27
31273105,2,29.19,26.10,-65.00,30.90,101.55,3000.66,2337.28,5.22
31334135,2,34.37,28.80,-63.83,29.60,101.56,2971.37,2310.12,5.16
31395166,2,37.28,30.40,-63.15,28.80,101.56,2905.85,2272.43,5.07
31456199,2,38.10,31.30,-63.10,26.80,101.56,2853.47,2256.70,5.01
31517230,2,37.81,32.10,-62.52,27.20,101.57,2826.33,2257.74,4.99
31578260,2,38.37,32.30,-61.57,28.70,101.57,2797.77,2234.07,4.94
31639290,2,38.32,32.30,-61.86,27.10,101.56,2772.68,2236.53,4.92
31700320,2,38.76,33.00,-62.00,26.10,101.56,2758.80,2253.10,4.93
31761350,2,39.28,33.20,-61.83,27.30,101.56,2663.18,2191.06,4.78
31822380,2,38.19,32.90,-62.23,25.90,101.56,2603.85,2171.43,4.72
31883410,2,38.68,32.90,-61.87,26.40,101.57,2569.99,2151.76,4.66
31944442,2,40.12,33.50,-61.72,27.20,101.56,1921.67,1554.87,3.42
32005472,2,39.34,33.30,-29.96,26.60,101.56,2609.79,2159.23,4.70
32066502,2,37.79,32.20,-63.11,25.50,101.56,2448.87,1963.36,4.33
32127532,2,38.10,32.50,-60.06,25.30,101.57,2509.40,1980.00,4.40
32188563,2,38.19,32.50,-60.08,26.60,101.57,2001.54,1555.29,3.48
32249593,2,37.79,31.90,-30.47,27.60,101.57,2550.10,2068.57,4.54
32310623,2,39.14,32.90,-61.64,25.60,101.57,2482.89,2067.63,4.49
32371653,2,39.30,33.20,-61.37,25.50,101.58,2496.94,2123.25,4.57
32432692,2,39.59,33.40,-61.55,25.30,101.57,2471.12,2125.02,4.56
32493725,2,39.94,33.60,-62.03,25.30,101.57,1352.13,1045.14,2.34
32554757,2,38.83,33.10,3.27,25.70,101.57,1817.28,1541.56,3.32
32615789,2,37.88,32.40,-28.71,25.10,101.57,1232.45,916.84,2.09
32676821,2,33.46,29.40,9.90,26.00,101.56,2483.55,2256.69,4.74
32737858,2,32.76,29.10,-63.11,27.70,101.56,2509.82,2300.06,4.81
32798890,2,36.13,30.90,-61.67,28.30,101.56,2485.15,2314.17,4.81
32859922,2,37.92,31.90,-61.50,28.00,101.56,2481.49,2364.63,4.88
32920956,2,38.85,32.30,-62.32,26.90,101.56,2453.48,2390.96,4.89
32981989,2,38.54,32.60,-62.72,26.70,101.56,2125.53,2030.73,4.18
33043021,2,38.23,32.50,-47.93,26.60,101.55,1294.73,953.05,2.18
33104053,2,36.19,30.90,9.73,26.70,101.56,1206.05,878.32,2.02
33165085,2,33.84,28.90,15.29,27.60,101.56,2405.90,2449.35,4.93
33226117,2,34.09,29.50,-59.96,30.50,101.57,2432.71,2486.66,5.00
33287149,2,34.66,29.50,-60.90,29.00,101.57,2370.00,2372.53,4.80
33348181,2,36.24,30.90,-60.55,27.60,101.57,2393.09,2338.93,4.78
33409215,2,36.46,31.30,-60.53,27.10,101.57,2464.64,2337.36,4.83
33470247,2,37.86,32.00,-60.51,26.20,101.56,2501.43,2318.36,4.83
33531280,2,39.01,32.80,-59.16,26.90,101.56,2492.62,2287.34,4.78
33592312,2,39.43,33.20,-59.05,25.70,101.55,2498.29,2286.32,4.79
33653344,2,38.56,33.30,-58.46,25.40,101.53,2482.38,2264.12,4.75
33714376,2,38.14,33.40,-53.59,24.50,101.48,2394.21,2155.16,4.54
33775409,2,37.94,32.80,-45.00,25.10,101.44,2144.71,1869.27,4.00
33836443,2,37.96,32.40,-28.73,25.40,101.44,1465.48,1136.70,2.54
33897475,2,36.39,31.30,2.59,25.20,101.54,2408.26,2187.14,4.60
33958507,2,35.26,31.20,-44.75,25.40,101.35,2411.05,2205.94,4.62
34019540,2,36.84,32.00,-39.69,26.00,101.38,2437.18,2217.78,4.65
34080571,2,36.42,32.20,-34.77,24.80,101.45,2445.55,2223.87,4.67
34141604,2,37.92,32.60,-22.93,26.20,101.52,2411.65,2211.45,4.63
34202636,2,35.84,31.90,-11.96,25.10,101.55,2257.94,2060.35,4.32
34263668,2,37.08,32.30,0.56,26.60,101.55,2346.86,2167.33,4.52
34324702,2,37.65,32.90,6.90,25.80,101.56,2319.70,2129.92,4.45
34385734,2,37.88,33.10,9.36,25.40,101.57,2306.76,2102.35,4.41
34446767,2,36.61,32.50,12.79,25.30,101.57,2268.93,2066.51,4.33
34507799,2,35.86,32.20,14.25,25.00,101.57,2208.82,2011.32,4.22
34568831,2,36.04,32.50,16.07,25.60,101.57,2155.01,1977.47,4.14
34629863,2,36.19,32.50,16.56,25.00,101.57,2116.53,1962.36,4.09
34690895,2,36.21,32.30,17.62,25.70,101.57,2093.33,1962.03,4.07
34751927,2,36.15,32.50,18.02,25.80,101.57,2031.31,1902.21,3.94
34812961,2,35.66,32.10,18.04,25.40,101.57,2092.08,1995.11,4.11
34873993,2,35.61,31.80,18.85,26.40,101.58,2047.40,1954.73,4.03
34935025,2,35.15,31.90,19.49,26.40,101.57,1568.59,1430.92,3.00
34996057,2,33.64,30.80,20.63,26.30,101.58,921.49,696.16,1.58
35057089,2,30.41,27.50,24.34,27.70,101.58,1048.56,822.50,1.83
35118121,2,28.30,25.90,24.62,28.90,101.57,862.64,621.30,1.44
35179153,2,27.81,24.90,28.44,31.10,101.58,873.74,645.31,1.47
35240186,2,27.28,24.10,31.04,34.10,101.57,884.66,670.32,1.51
35301218,2,25.93,23.20,30.95,34.10,101.57,1548.87,1408.32,2.96
35362252,2,25.59,23.60,28.17,35.10,101.57,1725.11,1695.91,3.47
35423285,2,27.54,25.00,25.43,33.90,101.57,1757.35,1776.13,3.58
35484317,2,29.18,26.00,23.61,32.60,101.58,1505.10,1453.11,2.98
35545349,2,30.72,26.70,22.92,30.80,101.57,1011.50,773.31,1.74
35606381,2,29.65,25.50,25.18,30.80,101.58,1366.49,1272.22,2.65
35667413,2,28.50,24.80,24.87,33.00,101.58,1107.80,921.44,2.00
35728445,2,27.90,25.00,25.54,31.90,101.58,1087.84,903.84,1.97
35789476,2,27.77,25.00,26.80,33.80,101.58,1014.85,831.08,1.82
35850511,2,27.63,24.70,28.19,33.60,101.58,1040.15,872.25,1.89
35911543,2,26.84,24.10,30.00,35.10,101.58,1021.57,850.39,1.85
35972575,2,26.50,23.50,30.15,35.20,101.58,1095.57,935.19,2.01
36033607,2,25.53,22.60,28.39,34.40,101.58,928.14,682.36,1.56
36094639,2,25.53,22.40,29.08,37.40,101.58,998.73,772.23,1.73
36155671,2,24.64,22.20,30.20,36.60,101.58,981.59,751.27,1.69
36216703,2,24.37,22.10,31.06,36.10,101.58,879.00,632.00,1.46
36277735,2,24.55,21.90,33.05,37.70,101.58,835.40,606.10,1.40
36338769,2,24.08,21.20,34.94,37.10,101.58,787.73,558.15,1.30
36399801,2,23.75,20.80,35.53,38.80,101.58,767.63,525.08,1.24
36460833,2,23.11,20.50,37.11,40.80,101.58,790.34,546.55,1.29
36521865,2,22.51,20.10,37.31,39.70,101.58,765.57,526.72,1.24
36582897,2,22.49,19.70,39.67,41.90,101.58,785.70,537.69,1.27
36643929,2,21.85,19.90,38.12,42.00,101.58,802.52,565.90,1.32
36704961,2,21.87,19.40,38.99,41.80,101.58,771.63,528.86,1.25
36765993,2,21.40,19.00,40.45,43.10,101.58,762.66,526.32,1.24
36827027,2,20.58,18.50,41.07,42.50,101.58,758.50,528.94,1.24
36888059,2,20.23,18.30,40.83,42.70,101.58,761.97,535.64,1.25
36949092,2,20.25,18.10,41.97,45.20,101.58,766.13,542.22,1.26
37010124,2,20.41,18.00,40.84,44.60,101.58,762.75,533.69,1.25
37071156,2,20.63,17.90,42.48,48.70,101.58,760.19,532.59,1.25
37132188,2,20.80,17.80,43.73,51.30,101.58,740.21,519.78,1.21
37193221,2,20.74,17.60,43.05,49.00,101.58,715.77,498.25,1.17
37254253,2,20.12,17.60,41.08,46.40,101.58,701.14,486.37,1.14
37315289,2,20.67,17.50,41.20,48.70,101.59,686.80,474.22,1.12
37376321,2,20.60,17.50,43.30,51.50,101.59,683.49,475.67,1.12
37437353,2,20.72,17.50,43.26,51.40,101.59,666.06,460.55,1.08
37498385,2,20.63,17.50,43.32,50.70,101.59,656.52,452.64,1.07
37559416,2,20.60,17.50,42.78,49.40,101.59,651.34,450.07,1.06
37620449,2,20.78,17.50,43.71,52.90,101.59,648.90,450.74,1.06
37681481,2,21.09,17.50,44.27,55.10,101.59,663.65,457.39,1.08
37742513,2,21.03,17.60,41.99,50.30,101.60,688.18,465.46,1.11
37803545,2,21.38,17.60,41.12,51.90,101.59,715.30,495.82,1.16
37864579,2,21.91,18.20,39.95,52.30,101.60,709.86,478.72,1.14
37925611,2,21.91,18.40,38.41,49.00,101.60,721.90,484.73,1.16
37986644,2,21.85,18.60,36.52,46.10,101.60,746.53,497.24,1.19
38047676,2,21.78,18.70,35.77,45.60,101.59,774.12,520.94,1.24
38108708,2,21.80,18.70,36.03,46.30,101.60,795.01,542.78,1.28
38169740,2,21.96,18.70,35.73,44.50,101.60,873.49,654.43,1.49
38230771,2,21.93,18.90,37.38,46.50,101.60,761.75,494.05,1.20
38291803,2,21.16,18.90,37.42,43.40,101.59,756.26,520.14,1.23
38352838,2,20.76,18.50,40.01,44.30,101.60,732.17,504.97,1.19
38413869,2,20.60,18.20,41.43,45.30,101.60,702.20,484.37,1.14
38474901,2,20.20,18.00,42.63,45.50,101.60,681.37,468.53,1.10
38535934,2,20.05,17.80,43.60,46.40,101.60,664.97,453.81,1.07
38596966,2,19.85,17.60,44.01,46.90,101.60,645.33,435.97,1.04
38657998,2,19.63,17.40,44.09,47.20,101.60,671.86,452.81,1.08
38719030,2,19.67,17.50,44.09,48.00,101.60,639.06,428.80,1.02
38780062,2,19.87,17.70,44.46,48.40,101.60,637.59,428.30,1.02
38841096,2,20.00,17.70,45.11,51.70,101.60,631.60,419.71,1.01
38902129,2,19.60,17.60,44.24,49.10,101.60,726.69,540.74,1.23
38963160,2,19.65,17.50,43.69,47.30,101.60,682.20,476.57,1.12
39024192,2,19.65,17.50,43.05,46.80,101.60,677.17,469.97,1.10
39085224,2,19.94,17.40,44.09,50.10,101.61,670.45,466.49,1.09
39146257,2,19.69,17.30,43.89,48.90,101.61,634.50,417.53,1.00
39207289,2,19.58,17.30,42.64,49.50,101.61,639.38,423.96,1.02
39268321,2,19.76,17.40,42.10,48.20,101.61,639.10,418.81,1.01
39329356,2,19.90,17.40,44.08,50.70,101.61,623.02,405.42,0.98
39390388,2,19.60,17.40,43.81,46.90,101.61,606.04,395.04,0.96
39451420,2,19.54,17.30,44.25,47.90,101.61,615.08,416.97,0.99
39512452,2,19.34,17.30,45.90,48.70,101.62,602.29,404.51,0.96
39573484,2,19.50,17.10,46.61,49.40,101.62,594.91,392.55,0.94
39634517,2,19.12,17.00,45.93,48.60,101.62,587.07,376.44,0.92
39695549,2,18.87,16.90,45.03,47.90,101.62,584.82,372.89,0.91
39756581,2,18.78,16.90,45.34,47.30,101.62,574.20,363.22,0.89
39817613,2,18.76,16.90,46.05,48.20,101.62,561.70,351.12,0.87
39878647,2,18.92,16.70,49.01,53.20,101.63,553.56,345.36,0.85
39939679,2,18.83,16.60,48.23,50.10,101.63,546.98,340.07,0.84
40000711,2,18.67,16.60,48.34,50.70,101.63,541.96,336.88,0.83
40061743,2,18.85,16.50,49.63,52.70,101.63,533.73,328.52,0.82
40122775,2,18.59,16.40,48.99,50.90,101.63,530.16,325.64,0.82
40183807,2,18.30,16.50,48.79,50.50,101.63,529.61,325.95,0.81
40244840,2,18.34,16.30,50.10,52.60,101.63,529.06,327.26,0.81
40305872,2,18.14,16.40,49.14,49.60,101.63,526.84,326.31,0.81
40366906,2,18.34,16.30,49.19,51.10,101.63,527.99,326.48,0.81
40427937,2,18.54,16.20,48.72,51.20,101.64,533.79,330.72,0.82
40488970,2,18.52,16.30,47.74,50.60,101.64,529.26,325.22,0.81
40550002,2,18.58,16.30,46.71,48.90,101.64,525.38,321.79,0.80
40611034,2,18.47,16.30,46.96,50.10,101.63,518.95,319.67,0.79
40672066,2,18.27,16.50,46.89,48.40,101.63,509.71,311.53,0.78
40733098,2,18.52,16.40,47.72,50.30,101.64,512.90,319.51,0.79
40794130,2,18.67,16.30,49.17,53.00,101.64,524.81,332.60,0.81
40855165,2,18.79,16.20,49.81,53.70,101.64,507.39,313.20,0.78
40916197,2,18.63,16.30,46.81,49.60,101.64,501.67,307.72,0.77
40977229,2,18.85,16.30,48.08,53.20,101.65,518.23,330.88,0.81
41038261,2,18.96,16.30,48.82,52.50,101.64,485.85,294.86,0.74
41099293,2,19.10,16.30,48.75,54.50,101.64,476.09,290.00,0.72
41160325,2,19.05,16.30,49.30,54.60,101.64,466.76,283.26,0.71
41221357,2,18.88,16.50,46.46,49.40,101.64,461.84,281.45,0.70
41282389,2,19.12,16.50,46.78,50.70,101.64,454.36,275.54,0.69
41343424,2,19.12,16.40,48.45,53.40,101.64,446.66,269.68,0.68
41404456,2,19.05,16.40,48.13,51.40,101.65,446.57,275.14,0.68
41465488,2,19.01,16.40,49.12,52.90,101.65,434.94,263.63,0.66
41526520,2,19.01,16.30,50.15,54.50,101.65,426.92,254.44,0.64
41587552,2,18.90,16.30,48.52,50.80,101.65,422.24,250.77,0.63
41648584,2,18.83,16.30,49.13,52.00,101.65,425.20,255.39,0.64
41709616,2,18.96,16.20,50.01,54.00,101.65,422.80,257.30,0.64
41770648,2,18.99,16.00,50.99,54.40,101.65,438.30,278.89,0.68
41831679,2,18.56,16.00,51.22,52.80,101.65,431.85,275.58,0.67
41892714,2,18.39,15.90,51.08,53.00,101.65,429.30,274.89,0.67
41953746,2,18.32,15.80,51.66,54.20,101.65,424.42,274.46,0.67
42014778,2,18.34,15.70,51.80,54.30,101.65,414.60,264.60,0.65
42075810,2,18.30,15.60,51.95,55.70,101.65,412.29,268.68,0.65
42136843,2,18.07,15.70,50.37,53.00,101.65,396.68,255.93,0.62
42197875,2,18.03,15.80,49.53,53.10,101.65,414.25,277.07,0.66
42258907,2,18.27,15.80,49.60,54.80,101.65,394.67,238.29,0.60
42319939,2,18.54,15.80,47.86,54.40,101.65,398.13,248.01,0.61
42380973,2,18.58,16.10,46.27,52.50,101.65,375.85,229.00,0.57
42442005,2,18.88,16.20,44.80,51.80,101.65,365.46,224.26,0.56
42503037,2,19.19,16.50,43.52,50.80,101.65,353.83,219.12,0.54
42564069,2,19.29,16.70,42.40,49.40,101.66,348.20,215.50,0.53
42625100,2,19.58,16.80,43.02,51.50,101.66,360.25,230.72,0.56
42686132,2,20.14,17.00,44.29,54.30,101.65,362.33,225.91,0.56
42747165,2,20.31,17.00,45.83,55.80,101.66,367.94,236.60,0.58
42808197,2,20.49,17.10,45.21,53.60,101.66,370.36,245.37,0.59
42869231,2,20.41,17.20,44.92,51.40,101.66,336.38,208.87,0.52
42930263,2,20.20,17.30,44.03,51.40,101.66,324.88,202.77,0.50
42991295,2,20.29,17.40,44.00,50.80,101.66,303.59,180.78,0.46
43052326,2,20.23,17.40,43.18,49.30,101.66,292.04,174.09,0.44
43113359,2,20.21,17.40,41.55,47.30,101.66,284.29,167.64,0.42
43174391,2,20.40,17.50,42.46,50.60,101.66,282.65,167.98,0.42
43235423,2,20.54,17.50,42.66,50.60,101.66,293.30,177.05,0.43
43296454,2,20.52,17.60,42.11,48.80,101.66,294.93,175.93,0.44
43357489,2,20.49,17.60,42.35,49.20,101.66,288.80,169.95,0.43
43418521,2,20.43,17.60,41.57,48.00,101.66,282.45,166.02,0.42
43479553,2,20.07,17.50,41.45,46.30,101.66,270.45,158.02,0.40
43540585,2,19.78,17.50,41.85,47.10,101.66,267.36,160.42,0.40
43601618,2,19.83,17.50,41.98,47.20,101.66,266.59,160.78,0.40
